info_id,salary,jobname,workingplace,company,posttime
https://jobs.51job.com/putian/86912244.html?s=01&t=0,0.3-1万/月,医药销售代表,莆田,福州点点医药科技有限公司,07-30
https://jobs.51job.com/chengdu-chq/97470218.html?s=01&t=0,0.5-1万/月,医药销售代表（兽药）,成都,成都伊之东宠物用品有限公司,07-30
https://jobs.51job.com/yingkou/95957768.html?s=01&t=0,3-8千/月,医药销售代表（盖州）,异地,河北君临药业有限公司,07-30
https://jobs.51job.com/taiyuan/92820855.html?s=01&t=0,6-8千/月,医药销售代表,太原,山西爱唯乐健康科技有限公司,07-30
https://jobs.51job.com/huizhou/98098717.html?s=01&t=0,4-8千/月,医药销售代表,惠州,东莞人源医药发展有限公司,07-30
https://jobs.51job.com/wenshan/103478725.html?s=01&t=0,3-4.5千/月,医药销售代表,文山,云南雷允上理想药业有限公司,07-30
https://jobs.51job.com/shanghai/71149266.html?s=01&t=0,3.5-6.5千/月,医药销售代表,上海,上海赛安医学检验所有限公司,07-30
https://jobs.51job.com/zhoushan/104711343.html?s=01&t=0,3-4.5千/月,OTC医药销售代表（舟山）,舟山,浙江金华康恩贝生物制药有限公司,07-30
https://jobs.51job.com/guangzhou-thq/93441750.html?s=01&t=0,6-8千/月,医药销售代表,广州,广东绿虹电子商务有限公司,07-30
https://jobs.51job.com/beijing-syq/92971242.html?s=01&t=0,0.8-1万/月,医药销售代表,北京,北京中康时代医院投资集团有限公司,07-30
https://jobs.51job.com/changsha/102071982.html?s=01&t=0,3.5-8千/月,医药销售代表,长沙,湖南益好康生物科技有限公司,07-30
https://jobs.51job.com/nanjing/102897638.html?s=01&t=0,5-8千/月,医药销售代表,南京,先声再康江苏药业有限公司,07-30
https://jobs.51job.com/shenzhen-nsq/103374392.html?s=01&t=0,0.5-1万/月,医药销售代表,深圳,深圳市易建房科技有限公司,07-30
https://jobs.51job.com/wenzhou/102253800.html?s=01&t=0,6-8千/月,医药销售代表,温州,宁波奥丞生物科技有限公司,07-30
https://jobs.51job.com/foshan/96155612.html?s=01&t=0,6-8千/月,医药销售代表,佛山,无锡北大博雅控股集团有限公司,07-30
https://jobs.51job.com/shanghai-cnq/96143135.html?s=01&t=0,4.5-6千/月,医药销售代表 文员 售后,上海,上海十悦信息咨询有限公司,07-30
https://jobs.51job.com/guangzhou-thq/102935524.html?s=01&t=0,3.5-6.5千/月,医药销售代表,广州,深圳市新致维科技有限公司,07-30
https://jobs.51job.com/chengdu/96795636.html?s=01&t=0,6-8千/月,医药销售代表（宜宾）,异地,四川人福医药有限公司,07-30
https://jobs.51job.com/luoyang/94741321.html?s=01&t=0,3-8千/月,急聘医药销售代表（洛宁县）,洛阳,山东步长制药股份有限公司,07-30
https://jobs.51job.com/jinan/100230011.html?s=01&t=0,6-8千/月,医药销售代表,济南,阿斯利康（无锡）贸易有限公司,07-30
https://jobs.51job.com/chongqing-jbq/104557497.html?s=01&t=0,0.8-1万/月,医药销售代表,重庆,中国平安人寿保险股份有限公司重庆...,07-30
https://jobs.51job.com/zhuhai/99959880.html?s=01&t=0,0.8-1万/月,医药销售代表/OTC代表,珠海,安徽淮仁堂药业有限公司,07-30
https://jobs.51job.com/shandongsheng/95370279.html?s=01&t=0,2.5-8千/月,医药销售代表,异地,济南博众医药科技有限公司,07-30
https://jobs.51job.com/kunming/86163404.html?s=01&t=0,4.5-6千/月,医药销售代表,昆明,云南思林药业有限公司,07-30
https://jobs.51job.com/shenzhen-lgq/104880038.html?s=01&t=0,4.5-6千/月,医药销售代表,深圳,深圳市蜜蜂汇控股有限公司,07-30
https://jobs.51job.com/beijing-cyq/103046683.html?s=01&t=0,6-8千/月,医药销售代表（药店）,北京,北京佑三生物科技发展有限公司,07-30
https://jobs.51job.com/zhaoqing/103844068.html?s=01&t=0,1-1.5万/月,医药销售代表,肇庆,广东春芽智慧医疗科技有限公司,07-30
https://jobs.51job.com/beijing-dxq/97748086.html?s=01&t=0,0.5-1.2万/月,医药销售代表,北京,北京和合医学诊断技术股份有限公司,07-30
https://jobs.51job.com/shanghai/87872719.html?s=01&t=0,0.3-1万/月,医药销售代表（应届） 销售代表 医药代表,上海,九芝堂医药贸易有限公司,07-30
https://jobs.51job.com/guangzhou/104680148.html?s=01&t=0,1.5-2万/月,医药销售代表-血液肿瘤,广州,中美上海施贵宝制药有限公司,07-30
https://jobs.51job.com/chengdu-gxq/99530056.html?s=01&t=0,4.5-6千/月,医药销售代表,成都,四川禾邦实业集团有限公司,07-30
https://jobs.51job.com/shanghai-xhq/103067841.html?s=01&t=0,1-1.5万/月,医药销售代表,上海,太美医疗系统,07-30
https://jobs.51job.com/putian/103898137.html?s=01&t=0,0.3-1.5万/月,医药销售代表,莆田,陕西步长高新制药有限公司,07-30
https://jobs.51job.com/changchun/86211718.html?s=01&t=0,3-4千/月,医药销售代表,长春,长春西诺生物科技有限公司,07-30
https://jobs.51job.com/beijing/101266076.html?s=01&t=0,6-8千/月,医药销售代表,北京,北青龙跃生物技术（北京）有限公司,07-30
https://jobs.51job.com/guangzhou-yxq/78403344.html?s=01&t=0,4.5-6千/月,医药销售代表（应届生）,广州,香港海利昂生物科技有限公司,07-30
