info_id,salary,jobname,workingplace,company,posttime
https://jobs.51job.com/shanghai-fxq/91854694.html?s=01&t=0,6-8千/月,食品检验员,上海,上海芝然乳品科技有限公司,07-30
https://jobs.51job.com/guangzhou-hdq/99087871.html?s=01&t=0,3-4.5千/月,食品检验员,广州,广州市东樱生物科技有限公司,07-30
https://jobs.51job.com/nanjing-qxq/100570852.html?s=01&t=0,4.5-6千/月,食品检验员  理化检验员,南京,江苏汉典生物科技股份有限公司,07-30
https://jobs.51job.com/qingdao/101045451.html?s=01&t=0,3-4.5千/月,食品检验员,青岛,山东众合天成检验有限公司,07-30
https://jobs.51job.com/guangzhou-lwq/100335416.html?s=01&t=0,4-6千/月,食品检验员/ 化验员,广州,云燕科技（广州）有限公司,07-30
https://jobs.51job.com/wuhan-jaq/103811765.html?s=01&t=0,3-5千/月,食品检验员,武汉,武汉蒙田食品有限公司,07-30
https://jobs.51job.com/shanghai/74229125.html?s=01&t=0,4-5.5千/月,食品检验员,上海,上海佳通日清食品有限公司,07-30
https://jobs.51job.com/zhanjiang/104554201.html?s=01&t=0,4-4.4千/月,食品检验员,异地,广东国美水产食品有限公司,07-30
https://jobs.51job.com/changsha/97498195.html?s=01&t=0,3-4.5千/月,食品检验员,长沙,湖南省辣之源食品有限公司,07-30
https://jobs.51job.com/shanghai-mhq/99350174.html?s=01&t=0,6-8千/月,食品检验员,上海,上海千彩食品有限公司,07-30
https://jobs.51job.com/kunshan/90321612.html?s=01&t=0,4-5千/月,食品检验员,昆山,昆山昱齐盛企业服务发展有限公司,07-30
https://jobs.51job.com/guangzhou-hdq/102520252.html?s=01&t=0,3-4.5千/月,食品检验员,广州,达尔文第（广州）保健食品有限公司,07-30
https://jobs.51job.com/shanghai-mhq/101888562.html?s=01&t=0,4-6千/月,食品检验员,上海,上海优程食品有限公司,07-30
https://jobs.51job.com/shantou/98109387.html?s=01&t=0,3-4.5千/月,食品检验员,汕头,广东华馨香料有限公司,07-30
https://jobs.51job.com/nanjing-lsq/103203764.html?s=01&t=0,3-4.5千/月,食品检验员,南京,南京小洋人生物科技发展有限公司,07-30
https://jobs.51job.com/suzhou/90938303.html?s=01&t=0,4.5-6千/月,食品检验员,苏州,苏州左姐食品有限公司,07-30
https://jobs.51job.com/huangnan/99198463.html?s=01&t=0,2.5-3.5千/月,食品检验员,黄南,西藏高原之宝牦牛乳业股份有限公司,07-30
https://jobs.51job.com/huizhou/102257396.html?s=01&t=0,2.5-5千/月,食品检验员,惠州,惠州市柏泰食品有限公司,07-30
https://jobs.51job.com/suzhou/88226561.html?s=01&t=0,4.5-6千/月,食品检验员,苏州,康普（苏州）食品有限公司,07-30
https://jobs.51job.com/nanjing-jnq/101953851.html?s=01&t=0,4.5-6千/月,食品检验员,南京,南京褚记餐饮管理有限公司,07-30
https://jobs.51job.com/guangzhou-byq/99883691.html?s=01&t=0,3-4.5千/月,食品检验员,广州,广州市深艺包装制品有限公司,07-30
https://jobs.51job.com/guangzhou-yxq/100031703.html?s=01&t=0,2.5-3.5千/月,食品检验员,广州,中国大酒店,07-30
https://jobs.51job.com/taizhou/99213081.html?s=01&t=0,3.5-6千/月,食品检验员,泰州,江苏上捷饮品科技有限公司,07-30
https://jobs.51job.com/shenzhen-lgq/96520858.html?s=01&t=0,6-8千/月,食品检验员,深圳,深圳回味印象餐饮管理有限公司,07-30
https://jobs.51job.com/ezhou/90051243.html?s=01&t=0,3-5千/月,食品检验员,鄂州,湖北福贞金属包装有限公司,07-30
https://jobs.51job.com/xianning/101293650.html?s=01&t=0,4.5-6千/月,食品检验员,咸宁,深圳市地藏心文化传播有限公司,07-30
https://jobs.51job.com/shanghai-fxq/97581563.html?s=01&t=0,4.5-6千/月,食品检验员/质检员,上海,上海大富贵酒楼有限公司,07-30
https://jobs.51job.com/nanjing-qxq/103623289.html?s=01&t=0,3-5千/月,食品检验员-南京-00032,南京,南京糖糖屋零食物语食品有限公司,07-30
https://jobs.51job.com/shanghai-fxq/101014012.html?s=01&t=0,4.5-6千/月,食品检验员,上海,上海甜圣餐饮有限公司,07-30
https://jobs.51job.com/guangzhou-byq/93326308.html?s=01&t=0,3.5-4.5千/月,食品检验员,广州,广州市贵师傅食品科技有限公司,07-30
https://jobs.51job.com/shanghai-xhq/103475625.html?s=01&t=0,3-4.5千/月,食品检验员,异地,上海绿安餐饮管理有限公司,07-30
https://jobs.51job.com/wenzhou/99045299.html?s=01&t=0,3-4.5千/月,食品检验员,温州,上海禾御食品科技有限公司,07-30
https://jobs.51job.com/shenzhen-lgq/98514588.html?s=01&t=0,4.5-6千/月,食品检验员,深圳,中南国际人力资源（深圳）有限公司,07-30
https://jobs.51job.com/xiaogan/103839046.html?s=01&t=0,3-4.5千/月,食品检验员,异地,湖北小林古方生物科技有限公司,07-30
https://jobs.51job.com/shanghai-hpq/99785102.html?s=01&t=0,4.5-6千/月,食品检验员,上海,上海澳群国际贸易有限公司,07-30
https://jobs.51job.com/shanghai/69664872.html?s=01&t=0,3.5-5千/月,食品检验员,上海,谷季（上海）食品有限公司,07-30
